annee,altitude_m,pluviometrie_mm,temperature_moy_C,superficie_ha,utilisation_engrais,acces_irrigation,nb_menages,province_Bujumbura Rural,province_Bururi,province_Cankuzo,province_Cibitoke,province_Gitega,province_Kayanza,province_Kirundo,province_Makamba,province_Muramvya,province_Muyinga,province_Mwaro,province_Ngozi,province_Rutana,province_Ruyigi,culture_Haricot,culture_Manioc,culture_Maïs,culture_Patate douce,culture_Sorgho,saison_B
2019,1680,800.5,21.0,1.22,0.0,0,19,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
2022,1205,934.3,20.7,0.47,0.0,0,89,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2022,1171,743.1,21.2,2.71,0.0,0,174,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
2017,864,840.0,22.9,3.29,1.0,0,140,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2017,843,730.7,22.6,2.94,0.0,0,89,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2023,1826,1046.1,20.9,1.62,0.0,0,137,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True
2019,1389,751.3,21.1,4.18,0.0,0,169,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
2020,1699,845.0,20.9,3.39,0.0,0,154,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2023,843,824.8,23.1,3.37,0.0,1,124,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2015,1461,826.5,21.1,4.38,1.0,0,135,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
2016,854,810.8,21.7,1.34,1.0,1,43,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015,1888,863.4,19.1,1.35,0.0,0,113,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2019,1945,810.7,19.3,0.71,0.0,0,40,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
2023,1923,862.9,19.5,4.47,0.0,0,43,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2017,1381,817.8,21.3,0.72,0.0,0,55,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2016,1245,537.9,21.7,2.6,1.0,0,156,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2015,1083,774.4,21.6,2.05,0.0,0,175,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
2023,2041,744.5,19.0,2.86,0.0,0,154,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
2015,1640,696.4,19.9,0.94,0.0,1,36,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
2018,1780,712.0,21.1,2.21,0.0,0,82,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2020,1920,856.5,19.9,2.72,0.0,0,143,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2023,1403,745.4,20.1,0.51,1.0,0,61,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2022,1156,410.7,22.0,2.74,1.0,0,161,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
2023,1816,820.7,20.0,0.97,0.0,0,21,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2017,1971,973.4,18.1,1.75,0.0,0,170,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2016,1200,1043.5,20.8,3.03,0.0,0,126,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2020,1147,666.6,22.8,3.19,1.0,0,26,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2021,1823,1081.5,17.8,2.2,1.0,0,86,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2016,1783,836.2,19.6,3.39,0.0,0,63,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
2020,1774,748.3,18.8,1.6,0.0,0,86,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True
2019,1756,816.4,19.4,0.34,0.0,0,116,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2015,1603,810.1,21.8,1.6,1.0,1,51,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
2016,790,691.4,22.8,3.18,1.0,0,148,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2015,1788,761.6,20.0,1.67,0.0,0,64,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2017,1625,777.2,20.3,1.66,0.0,0,56,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
2021,1989,1015.7,18.6,3.86,0.0,0,36,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2021,1825,932.8,19.7,2.99,1.0,0,103,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
2018,1961,791.1,20.6,4.14,1.0,0,165,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2021,1199,906.2,20.8,4.42,0.0,0,109,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2015,1315,817.1,20.7,4.06,0.0,0,52,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2020,1450,713.6,21.6,3.21,0.0,0,30,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True
2020,765,561.7,24.0,0.51,0.0,1,123,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2020,781,742.4,21.7,3.74,0.0,0,33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
2017,1771,758.0,19.9,2.71,0.0,0,42,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2018,738,927.1,23.3,1.01,0.0,1,123,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022,1628,871.3,20.5,3.0,1.0,0,109,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
2023,1066,909.9,22.6,4.25,0.0,0,21,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2021,1129,829.4,22.2,1.91,1.0,0,104,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2017,1932,802.9,19.2,1.97,0.0,1,80,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2017,1116,1004.7,22.9,1.56,0.0,1,70,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2015,1753,731.0,20.5,3.3,1.0,0,24,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True
2020,807,728.0,21.9,3.29,0.0,0,60,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
2015,1993,750.6,19.2,2.74,0.0,0,105,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
2016,1188,812.7,22.3,1.09,0.0,0,76,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2022,846,671.9,22.9,0.97,0.0,0,100,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2017,1782,698.3,21.1,3.42,0.0,0,24,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
2022,1795,908.3,20.3,3.82,0.0,0,119,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2022,760,925.7,24.6,3.75,1.0,1,115,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,798,856.4,23.5,3.82,0.0,0,66,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2020,1435,1042.6,21.8,3.22,0.0,0,106,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2023,1462,1009.4,21.3,3.53,1.0,0,60,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
2019,1137,650.1,22.5,2.91,0.0,0,37,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
2020,1309,853.1,22.7,4.16,0.0,0,117,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2021,1517,1009.9,23.2,1.87,0.0,0,144,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
2021,1360,811.0,22.6,2.5,1.0,0,157,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2015,1691,827.5,22.8,3.03,0.0,0,45,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2018,1677,767.7,21.2,2.27,0.0,0,114,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
2023,1078,1143.1,21.9,0.44,1.0,1,107,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022,1174,928.3,21.6,0.76,0.0,0,72,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2018,801,811.85,23.3,2.25,0.0,1,57,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2019,790,1060.1,23.0,3.1,0.0,0,100,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2022,1429,1007.7,20.3,1.87,0.0,0,111,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2016,755,766.8,22.9,3.14,0.0,1,26,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2022,1446,739.7,21.3,3.88,0.0,0,114,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2020,1870,900.8,19.1,2.95,0.0,0,95,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2019,789,655.1,22.3,2.25,1.0,0,116,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
2018,1431,770.0,19.6,0.65,0.0,0,47,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True
2019,819,891.1,24.0,2.41,0.0,1,161,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016,1455,910.7,22.1,3.75,0.0,0,159,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
2020,1953,1012.2,18.7,0.53,1.0,0,62,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2018,841,764.1,25.4,4.36,1.0,0,170,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2018,1913,829.6,20.2,3.14,1.0,0,166,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2019,1635,916.4,20.1,0.58,1.0,0,168,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2018,1389,693.6,20.0,1.07,1.0,0,154,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
